"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"125";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore Collezione 1995";"Sparkling";"Italy
·
Trento";"4.7";"32 ratings";"https://images.vivino.com/thumbs/scfzo46XQ0-zCIoPkU8LuQ_pb_x300.png"
"126";"Krug";"Clos du Mesnil Blanc de Blancs Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.7";"31 ratings";"https://images.vivino.com/thumbs/xtWMPmF6RtKFoWz3kpxz4Q_pb_x300.png"
"127";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 1991";"Sparkling";"Italy
·
Trento";"4.7";"31 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"128";"Billecart-Salmon";"Cuvée Nicolas François Billecart Brut Champagne 1990";"Sparkling";"France
·
Champagne";"4.7";"30 ratings";"https://images.vivino.com/thumbs/QtuMcrwFTbW3fdPD0bbqug_pb_x300.png"
"129";"Armand de Brignac";"Brut Champagne (Gold) 2011";"Sparkling";"France
·
Champagne";"4.7";"30 ratings";"https://images.vivino.com/thumbs/uGQG314ZSjmp5HbyLb78yw_pb_x300.png"
"130";"Mandois";"Le Clos Champagne 2004";"Sparkling";"France
·
Champagne";"4.7";"29 ratings";"https://images.vivino.com/thumbs/Y__eccqYSdKpqKG133vJSw_pb_x300.png"
"131";"Veuve Clicquot";"Vintage Rosé Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.7";"29 ratings";"https://images.vivino.com/thumbs/Ayn5qkBOQdWq6eDgs1hgTQ_pb_x300.png"
"132";"Llopart";"Cava Ex-Vite Gran Reserva Brut 2009";"Sparkling";"Spain
·
Cava";"4.7";"28 ratings";"https://images.vivino.com/thumbs/G0F8wBq2SwqCHtg4LEt_nA_pb_x300.png"
"133";"Dom Pérignon";"Oenothèque Brut Rosé Champagne 1990";"Sparkling";"France
·
Champagne";"4.7";"28 ratings";"https://images.vivino.com/thumbs/bfw3r_yrRhewBTU8U5klmg_pb_x300.png"
"134";"Taittinger";"Demi-Sec Champagne 2004";"Sparkling";"France
·
Champagne";"4.7";"28 ratings";"https://images.vivino.com/thumbs/TOEYEKkAST62OOGtOlxhow_pb_x300.png"
"135";"Alexandrie Cellars";"Alexandrie Brut N.V.";"Sparkling";"United States
·
Rutherford";"4.7";"28 ratings";"https://images.vivino.com/thumbs/uc3qkd0HQHaTGIG7AJ1UPA_pb_x300.png"
"136";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 1988";"Sparkling";"France
·
Champagne";"4.7";"28 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"137";"Moët & Chandon";"White Star Champagne 2002";"Sparkling";"France
·
Champagne";"4.7";"25 ratings";"https://images.vivino.com/thumbs/8XZqb52NRhaWolq_v4mVvg_pb_x300.png"
"138";"Schramsberg";"J. Schram Brut Rosé 2006";"Sparkling";"United States
·
North Coast";"4.7";"25 ratings";"https://images.vivino.com/thumbs/VyG4h_8mT5Sg3VtNJZSuMg_pb_x300.png"
"139";"Roger Brun";"Réserve Familiale Extra Brut Champagne Grand Cru 'Aÿ' 2004";"Sparkling";"France
·
Champagne Grand Cru 'Aÿ'";"4.7";"25 ratings";"https://images.vivino.com/thumbs/Gaq3aB1bTme4-cUYEpA1IQ_pb_x300.png"
"140";"Pol Roger";"Sir Winston Churchill Brut Champagne 2012";"Sparkling";"France
·
Champagne";"4.7";"25 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"141";"Piper-Heidsieck";"Rare Brut Champagne (Millesimé) 2007";"Sparkling";"France
·
Champagne";"4.7";"25 ratings";"https://images.vivino.com/thumbs/Pmf8xNZHRfWYUZ-ErPJ-xw_pb_x300.png"
"142";"Ruinart";"Blanc de Blancs Brut Champagne 2017";"Sparkling";"France
·
Champagne";"4.7";"25 ratings";"https://images.vivino.com/thumbs/dsrC9WNFQMW92k1ctpXVFA_pb_x300.png"
"143";"Dom Pérignon";"Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"77880 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"144";"Louis Roederer";"Cristal Brut Champagne (Millésimé) N.V.";"Sparkling";"France
·
Champagne";"4.6";"22349 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"145";"Krug";"Grande Cuvée Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"12780 ratings";"https://images.vivino.com/thumbs/1_B-5zxOQwubOIpVTSdb5A_pb_x300.png"
"146";"Krug";"Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"11417 ratings";"https://images.vivino.com/thumbs/75wvtU9JT8Kc1NmPj5EGKw_pb_x300.png"
"147";"Dom Pérignon";"Brut Rosé Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"9148 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"148";"Dom Pérignon";"Brut Champagne 2003";"Sparkling";"France
·
Champagne";"4.6";"7836 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"149";"Dom Pérignon";"Brut Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"6846 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"150";"Pol Roger";"Sir Winston Churchill Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"6224 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"151";"Dom Pérignon";"Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"4469 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"152";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) N.V.";"Sparkling";"France
·
Champagne";"4.6";"3884 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"153";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) N.V.";"Sparkling";"France
·
Champagne";"4.6";"3829 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"154";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2006";"Sparkling";"France
·
Champagne";"4.6";"3711 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"155";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2009";"Sparkling";"France
·
Champagne";"4.6";"3604 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"156";"Charles Heidsieck";"Blanc des Millenaires Millésime Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"2894 ratings";"https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png"
"157";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2007";"Sparkling";"France
·
Champagne";"4.6";"2687 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"158";"Dom Pérignon";"Brut Champagne 2008";"Sparkling";"France
·
Champagne";"4.6";"2624 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"159";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2004";"Sparkling";"France
·
Champagne";"4.6";"2414 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"160";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2002";"Sparkling";"France
·
Champagne";"4.6";"2285 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"161";"Dom Pérignon";"Brut Champagne 1999";"Sparkling";"France
·
Champagne";"4.6";"2168 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"162";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2005";"Sparkling";"France
·
Champagne";"4.6";"2167 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"163";"Charles Heidsieck";"Blanc des Millenaires Millésime Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"2052 ratings";"https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png"
"164";"Krug";"Brut Rosé Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"2017 ratings";"https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png"
"165";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 2002";"Sparkling";"France
·
Champagne";"4.6";"1816 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"166";"Jacques Selosse";"V.O. Version Originale Blanc de Blancs Extra Brut Champagne Grand Cru N.V.";"Sparkling";"France
·
Champagne Grand Cru";"4.6";"1796 ratings";"https://images.vivino.com/thumbs/PchdyrPvRZa060_RL1Ha_Q_pb_x300.png"
"167";"Dom Pérignon";"Brut Rosé Champagne 2003";"Sparkling";"France
·
Champagne";"4.6";"1575 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"168";"Veuve Clicquot";"La Grande Dame Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"1503 ratings";"https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png"
"169";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2008";"Sparkling";"France
·
Champagne";"4.6";"1487 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"170";"Krug";"Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"1478 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"171";"Dom Pérignon";"Brut Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"1402 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"172";"Pol Roger";"Sir Winston Churchill Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"1394 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"173";"Dom Pérignon";"Brut Rosé Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"1204 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"174";"Pol Roger";"Sir Winston Churchill Brut Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"1192 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"175";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 2002";"Sparkling";"Italy
·
Trento";"4.6";"1169 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"176";"Dom Pérignon";"Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"1132 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"177";"Krug";"Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"1085 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"178";"Dom Pérignon";"Brut Champagne 1993";"Sparkling";"France
·
Champagne";"4.6";"966 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"179";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 2001";"Sparkling";"Italy
·
Trento";"4.6";"963 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"180";"Jacques Selosse";"Lieux-dits Le Bout du Clos Extra Brut Champagne Grand Cru 'Ambonnay' N.V.";"Sparkling";"France
·
Champagne Grand Cru 'Ambonnay'";"4.6";"885 ratings";"https://images.vivino.com/thumbs/y4QqwvAMRzmCHj6l-8-L_A_pb_x300.png"
"181";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"866 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"182";"Pol Roger";"Sir Winston Churchill Brut Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"837 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"183";"Dom Pérignon";"Brut Champagne 1985";"Sparkling";"France
·
Champagne";"4.6";"780 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"184";"Ca' del Bosco";"Cuvée Annamaria Clementi (Extra Brut) 2007";"Sparkling";"Italy
·
Franciacorta";"4.6";"775 ratings";"https://images.vivino.com/thumbs/3Br9WURFTpidfIDX0ALCgw_pb_x300.png"
"185";"Pol Roger";"Sir Winston Churchill Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"755 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"186";"Krug";"Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"751 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"187";"Pol Roger";"Sir Winston Churchill Brut Champagne 1999";"Sparkling";"France
·
Champagne";"4.6";"661 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"188";"Bollinger";"La Grande Année Brut Champagne 1999";"Sparkling";"France
·
Champagne";"4.6";"646 ratings";"https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png"
"189";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2000";"Sparkling";"France
·
Champagne";"4.6";"643 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"190";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 2007";"Sparkling";"France
·
Champagne";"4.6";"572 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"191";"Dom Pérignon";"Brut Champagne 1982";"Sparkling";"France
·
Champagne";"4.6";"570 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"192";"Dom Pérignon";"Brut Rosé Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"554 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"193";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 2006";"Sparkling";"France
·
Champagne";"4.6";"549 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"194";"Ruinart";"Dom Ruinart Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"501 ratings";"https://images.vivino.com/thumbs/lI9_HNq7TK-XSggy8KWRzg_pb_x300.png"
"195";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 1996";"Sparkling";"France
·
Champagne";"4.6";"485 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"196";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 2004";"Sparkling";"France
·
Champagne";"4.6";"470 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"197";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 2009";"Sparkling";"France
·
Champagne";"4.6";"467 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"198";"Taittinger";"Comtes de Champagne Blanc de Blancs 2002";"Sparkling";"France
·
Champagne";"4.6";"458 ratings";"https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png"
"199";"Jacques Selosse";"Les Carelles Blanc de Blancs Extra Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' (Lieux Dits) N.V.";"Sparkling";"France
·
Champagne Grand Cru 'Le Mesnil-sur-Oger'";"4.6";"447 ratings";"https://images.vivino.com/thumbs/CzTj0zhETIuNto9vxx6Biw_pb_x300.png"
"200";"Dom Pérignon";"Brut Rosé Champagne 1996";"Sparkling";"France
·
Champagne";"4.6";"441 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"201";"Dom Pérignon";"Brut Rosé Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"435 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"202";"Krug";"Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"428 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"203";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"417 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"204";"Laurent-Perrier";"Alexandra Champagne Rosé (Grande Cuvée) 2004";"Sparkling";"France
·
Champagne";"4.6";"408 ratings";"https://images.vivino.com/thumbs/pLSFom4yT_KoBYN1nJ-i6Q_pb_x300.png"
"205";"Henri Giraud";"Argonne Brut Champagne Grand Cru 'Aÿ' N.V.";"Sparkling";"France
·
Champagne Grand Cru 'Aÿ'";"4.6";"380 ratings";"https://images.vivino.com/thumbs/vP4bj-HpSXirORyJAcf5pQ_pb_x300.png"
"206";"Billecart-Salmon";"Clos Saint-Hilaire Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"356 ratings";"https://images.vivino.com/thumbs/qsDV-1yaSWi6OmT2Fm1i3A_pb_x300.png"
"207";"Bollinger";"La Grande Année Brut Champagne 1996";"Sparkling";"France
·
Champagne";"4.6";"346 ratings";"https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png"
"208";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 2002";"Sparkling";"France
·
Champagne";"4.6";"345 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"209";"Dom Pérignon";"P3 Plénitude Brut Champagne 2008";"Sparkling";"France
·
Champagne";"4.6";"334 ratings";"https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png"
"210";"Armand de Brignac";"Blanc de Blancs Champagne (Silver) N.V.";"Sparkling";"France
·
Champagne";"4.6";"301 ratings";"https://images.vivino.com/thumbs/0WYxtl_wQWGffk73Zj5z6g_pb_x300.png"
"211";"Domaine Carneros";"Le Rêve Blanc de Blancs 2007";"Sparkling";"United States
·
Los Carneros";"4.6";"301 ratings";"https://images.vivino.com/thumbs/uyjGZeJIRQOErM4DGncEMg_pb_x300.png"
"212";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"300 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"213";"Perrier-Jouët";"Belle Epoque Rosé Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"295 ratings";"https://images.vivino.com/thumbs/xMAIUxGvSTi0d9yOOu8bdw_pb_x300.png"
"214";"Pol Roger";"Sir Winston Churchill Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"279 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"215";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 2007";"Sparkling";"France
·
Champagne";"4.6";"272 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"216";"Taittinger";"Comtes de Champagne Blanc de Blancs 1995";"Sparkling";"France
·
Champagne";"4.6";"270 ratings";"https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png"
"217";"Pol Roger";"Sir Winston Churchill Brut Champagne 1996";"Sparkling";"France
·
Champagne";"4.6";"256 ratings";"https://images.vivino.com/thumbs/HlLhUWbyTfupk59rOtNM-g_pb_x300.png"
"218";"Krug";"Collection Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"250 ratings";"https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png"
"219";"Louis Roederer";"Brut Premier Champagne 2002";"Sparkling";"France
·
Champagne Premier Cru";"4.6";"248 ratings";"https://images.vivino.com/thumbs/3PMfb042TN-5ZzzqkBEIHA_pb_x300.png"
"220";"Ruinart";"Dom Ruinart Rosé Brut Champagne 1996";"Sparkling";"France
·
Champagne";"4.6";"244 ratings";"https://images.vivino.com/thumbs/390WYTkLQWm9cuItDchJRw_pb_x300.png"
"221";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 1995";"Sparkling";"France
·
Champagne";"4.6";"242 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"222";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"230 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"223";"Krug";"Collection Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"222 ratings";"https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png"
"224";"Dom Pérignon";"Oenothèque Brut Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"213 ratings";"https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png"
"225";"Dom Pérignon";"Brut Champagne 1976";"Sparkling";"France
·
Champagne";"4.6";"213 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"226";"Billecart-Salmon";"Cuvée Elisabeth Salmon Brut Rosé Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"213 ratings";"https://images.vivino.com/thumbs/40fh9RJgQVWdhVplVzojiA_pb_x300.png"
"227";"Krug";"Brut Champagne 1989";"Sparkling";"France
·
Champagne";"4.6";"212 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"228";"Altaneve";"Prosecco Superiore N.V.";"Sparkling";"Italy
·
Conegliano-Valdobbiadene Prosecco Superiore";"4.6";"208 ratings";"https://images.vivino.com/thumbs/SshGmI3HQZKZia7AhVnfZQ_pb_x300.png"
"229";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 2000";"Sparkling";"Italy
·
Trento";"4.6";"206 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"230";"Taittinger";"Comtes de Champagne Blanc de Blancs 1996";"Sparkling";"France
·
Champagne";"4.6";"196 ratings";"https://images.vivino.com/thumbs/5DnUGr-_SwOGKMxb1KuuGA_pb_x300.png"
"231";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 2008";"Sparkling";"France
·
Champagne";"4.6";"195 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"232";"Louis Roederer";"Brut Champagne (Vintage) 2006";"Sparkling";"France
·
Champagne";"4.6";"192 ratings";"https://images.vivino.com/thumbs/IbUl0lNWSkmwZmEbBt6PJw_pb_x300.png"
"233";"Ruinart";"Dom Ruinart Rosé Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"191 ratings";"https://images.vivino.com/thumbs/390WYTkLQWm9cuItDchJRw_pb_x300.png"
"234";"Domaine Carneros";"Le Rêve Blanc de Blancs 2012";"Sparkling";"United States
·
Los Carneros";"4.6";"190 ratings";"https://images.vivino.com/thumbs/uyjGZeJIRQOErM4DGncEMg_pb_x300.png"
"235";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 2000";"Sparkling";"France
·
Champagne";"4.6";"181 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"236";"Dom Pérignon";"Brut Champagne 1975";"Sparkling";"France
·
Champagne";"4.6";"180 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"237";"Veuve Clicquot";"La Grande Dame Brut Champagne 1989";"Sparkling";"France
·
Champagne";"4.6";"174 ratings";"https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png"
"238";"Billecart-Salmon";"Cuvée Elisabeth Salmon Brut Rosé Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"173 ratings";"https://images.vivino.com/thumbs/40fh9RJgQVWdhVplVzojiA_pb_x300.png"
"239";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 1990";"Sparkling";"France
·
Champagne";"4.6";"168 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"240";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 1999";"Sparkling";"Italy
·
Trento";"4.6";"167 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"241";"Dom Pérignon";"Brut Champagne 1964";"Sparkling";"France
·
Champagne";"4.6";"163 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"242";"Dom Pérignon";"Oenothèque Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"161 ratings";"https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png"
"243";"Dom Pérignon";"Oenothèque Brut Rosé Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"158 ratings";"https://images.vivino.com/thumbs/bfw3r_yrRhewBTU8U5klmg_pb_x300.png"
"244";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 1995";"Sparkling";"France
·
Champagne";"4.6";"157 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"245";"Dom Pérignon";"Brut Champagne 1969";"Sparkling";"France
·
Champagne";"4.6";"154 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"246";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 1997";"Sparkling";"France
·
Champagne";"4.6";"154 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"247";"Dom Pérignon";"Oenothèque Brut Champagne 2009";"Sparkling";"France
·
Champagne";"4.6";"151 ratings";"https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png"
"248";"Krug";"Brut Rosé Champagne 2008";"Sparkling";"France
·
Champagne";"4.6";"149 ratings";"https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png"
"249";"Krug";"Collection Brut Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"148 ratings";"https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png"
